text,label,label_text,word_count
I've made a transfer from France two days ago but I was wondering if international transfers take longer to arrive because it hasn't made it yet.,5,balance_not_updated_after_bank_transfer,26
What is the process for transferring money into my account?,65,transfer_into_account,10
Can I start an account for my kids?,1,age_limit,8
I have a transaction showing multiple times.,63,transaction_charged_twice,7
How do I order a new card when my old one is ready to expire?,9,card_about_to_expire,15
Can you tell me how I go about activating a new card?,0,activate_my_card,12
Why couldn't I transfer to a beneficiairy?,7,beneficiary_not_allowed,7
My password doesn't work.,44,passcode_forgotten,4
"I have made a withdraw from an ATM this last holiday, why is there such a high charge from this transaction?",76,wrong_exchange_rate_for_cash_withdrawal,21
Is there a disposable virtual card?,37,get_disposable_virtual_card,6
"I have the cash already, my account still shows up as pending.  How can my account be still pending?",46,pending_cash_withdrawal,19
Mastercard is preferred to me.,73,visa_or_mastercard,5
The refund on my account hasn't shown up,51,Refund_not_showing_up,8
how do i avoid charges in the future,15,card_payment_fee_charged,8
Why is my cash withdrawal pending?,46,pending_cash_withdrawal,6
There is  a charge I don't recognize.,16,card_payment_not_recognised,7
Are there limits as to where my card will be accepted?,10,card_acceptance,11
What is an exchange rate?,32,exchange_rate,5
Can you tell me what are disposable cards for?,37,get_disposable_virtual_card,9
I got a €1 extra fee in my statement,34,extra_charge_on_statement,9
How can I reset my darned PIN number?,49,pin_blocked,8
There is a payment that is not mine in the App.,16,card_payment_not_recognised,11
I got some cash in the ATM but its still pending,46,pending_cash_withdrawal,11
I have an unfamiliar direct debit in my statement.,28,direct_debit_payment_not_recognised,9
May I transfer a cheque into my account?,58,top_up_by_cash_or_cheque,8
Why hasn't my money transfer shown up yet?,5,balance_not_updated_after_bank_transfer,8
"No transactions are being accepted, what's wrong with my card?",14,card_not_working,10
"My wallet isn't showing my top-up, did I do something wrong?",62,topping_up_by_card,11
How do I know which payments I make will have additional fees? Where can I find this information online?,15,card_payment_fee_charged,19
What do i do if the exchange rate was wrong for the item i bought overseas?,17,card_payment_wrong_exchange_rate,16
Why was I not able to get cash from the ATM?,26,declined_cash_withdrawal,11
The payment on my card shows as pending.,45,pending_card_payment,8
My card needs to be activated asap,0,activate_my_card,7
How do you do currency exchanges?,32,exchange_rate,6
I just checked my account on the App and there is a payment on there that I did not make.,16,card_payment_not_recognised,20
I can't use top up on Google Pay.,2,apple_pay_or_google_pay,8
The exchange rate was incorrect for an item I bought.,17,card_payment_wrong_exchange_rate,10
I asked for cash but I did not receive all the funds,75,wrong_amount_of_cash_received,12
What number of transactions can i do with one disposable card?,29,disposable_card_limits,11
Can I change my PIN if I want to?,21,change_pin,9
Do I need to speak to a representative to change my pin?,21,change_pin,12
I am looking to change my adress.,30,edit_personal_details,7
How do i request more physical cards?,39,getting_spare_card,7
I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,51,Refund_not_showing_up,35
Do I have to go to the bank to change my PIN?,21,change_pin,12
"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.",53,reverted_card_payment?,53
Help! When will the card arrive at my home?,12,card_delivery_estimate,9
It's been a week since you issued me a card and I still didn't get it. Should I keep waiting?,11,card_arrival,20
why did i get declined transfer,27,declined_transfer,6
Why will my transfer not go through?!  Keep getting an error message.,7,beneficiary_not_allowed,12
Is it possible to get both a Visa and a Mastercard?,73,visa_or_mastercard,11
"My card is expiring, how do I get a new one?",9,card_about_to_expire,11
I got less money than I asked for.,75,wrong_amount_of_cash_received,8
I'm on holiday and I noticed a different amount for exchange rate.  Can you explain?,17,card_payment_wrong_exchange_rate,15
How do I verify my top up?,71,verify_top_up,7
need to know if there is a maximum i can top up,60,top_up_limits,12
How do I report my card as lost or stolen?,41,lost_or_stolen_card,10
What is the status of my card's delivery?,11,card_arrival,8
"I do not like this, I made a simple transfer but I have an additional charge for doing so.",64,transfer_fee_charged,19
My transfer was not approved,27,declined_transfer,5
"There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money.",28,direct_debit_payment_not_recognised,31
Which currencies are allowed?,36,fiat_currency_support,4
I am having a problem with verifying my identity.,68,unable_to_verify_identity,9
Can I get a new card with new expiration date in China?,9,card_about_to_expire,12
If I can't choose my card type will I be able to use it everywhere?,73,visa_or_mastercard,15
"My payment was put back, I think.",53,reverted_card_payment?,7
"I purchased something and already received it, why hasn't the money taken out?",53,reverted_card_payment?,13
The wrong exchange rate was used for my cash withdrawal,76,wrong_exchange_rate_for_cash_withdrawal,10
I think my top up has been reverted,61,top_up_reverted,8
Which credit card top-ups do you accept?,54,supported_cards_and_currencies,7
what currencies do you accept?,36,fiat_currency_support,5
I was charged for the same thing twice,63,transaction_charged_twice,8
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,19,cash_withdrawal_charge,30
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",19,cash_withdrawal_charge,37
Why am I charged a fee for getting cash?,19,cash_withdrawal_charge,9
Are money transfers free?,64,transfer_fee_charged,4
I would like to know where the funds are at.,70,verify_source_of_funds,10
Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,5,balance_not_updated_after_bank_transfer,20
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,45,pending_card_payment,27
Yikes!  I didn't get the amount of money that I requested.  What do I do now?,75,wrong_amount_of_cash_received,16
What flat currencies do you support for holding and exchange?,36,fiat_currency_support,10
The exchange rate looks wrong on a holiday purchase,17,card_payment_wrong_exchange_rate,9
Where'd the rest of my cash go from the ATM,75,wrong_amount_of_cash_received,10
Can you give me the restrictions of the disposable cards?,29,disposable_card_limits,10
How do i secure a top-up card?,71,verify_top_up,7
Where can I edit personal details?,30,edit_personal_details,6
I was charged an extra pound.,34,extra_charge_on_statement,6
Why is my cash request and the amount I received different?,75,wrong_amount_of_cash_received,11
Which part of the app do I order virtual cards from?,40,getting_virtual_card,11
I haven't gotten my new card.,11,card_arrival,6
My card is missing.  Please help.,41,lost_or_stolen_card,6
I'd like my account to be deleted. I'm not satisfied with the service you provide.,55,terminate_account,15
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",20,cash_withdrawal_not_recognised,31
"I think my card is broken or something. I tried using it and it wouldn't go through, please help.",14,card_not_working,19
"Help, my phone was stolen, please advise!",42,lost_or_stolen_phone,7
If I want my son to have his own account is that possible?,1,age_limit,13
It's not letting me transfer money to my beneficiery.,7,beneficiary_not_allowed,9
Please tell me the steps to verify my identity.,69,verify_my_identity,9
If I want to can I set up a new PIN?,21,change_pin,11
How long does it take for me to get my pin,38,get_physical_card,11
I think my card payment was cancelled. What happened?,53,reverted_card_payment?,9
Please help to explain to me why my new card was declined when I tried to use it at my grocery store this morning to pay for the items I needed.  I tried three times to use it and it kept being declined.  I was very embarrassed standing there trying to buy my groceries.,25,declined_card_payment,54
You advertise no fee when paying with a card then my statement shows a fee.,15,card_payment_fee_charged,15
"I desperately need to top-up my card, so why is it being declined? Can you solve this for me? I need to use my card immediately!",59,top_up_failed,26
How do I link one of your card that I already have?,13,card_linking,12
"I want to transfer money to a beneficiary, but I couldn't.",7,beneficiary_not_allowed,11
I just bought an item and would like to stop payment can you tell me if the item has been sent yet?,52,request_refund,22
i did not get any money but still was charged,75,wrong_amount_of_cash_received,10
I used my card the other day to get cash from an ATM and was charged an extra fee. I don't understand why I am being charged a fee all of a sudden. I thought it was free to withdraw from an ATM?,19,cash_withdrawal_charge,43
"I have received my statement but I do not see my refund, why is that?",51,Refund_not_showing_up,15
do I need to verify my identity before I can use my card?,74,why_verify_identity,13
Are you able to guide me to my card's location?,41,lost_or_stolen_card,10
There is a transfer not showing on my account.,5,balance_not_updated_after_bank_transfer,9
I made a transfer and was charged extra. Why?,64,transfer_fee_charged,9
Could you please explain why I received a message that my transfer is not possible? I've never had any problems making a transfer in the past.,7,beneficiary_not_allowed,26
I was declined when I tried to withdraw cash!,26,declined_cash_withdrawal,9
How long does it take for cash withdrawals to hit my account?,46,pending_cash_withdrawal,12
Why was my card charged when topping off my balance but it's not showing up in my wallet balance?,62,topping_up_by_card,19
Why was I charged a fee for using my card,15,card_payment_fee_charged,10
Where is the refund on my statement?,51,Refund_not_showing_up,7
What is the status of my top up?,61,top_up_reverted,8
I was charged a hidden fee when I paid with card.,15,card_payment_fee_charged,11
I must make a transfer from China and it is urgent. How long before the transfer is complete?,67,transfer_timing,18
I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,46,pending_cash_withdrawal,19
How do I top-up while traveling?,4,automatic_top_up,6
I want to revert this mornings transaction.,8,cancel_transfer,7
if im not using my account should i close it or just let it sit,55,terminate_account,15
I have been waiting for my top-up to complete and it still hasn't gone through.,47,pending_top_up,15
My top up is giving me problems. What is wrong with it?,59,top_up_failed,12
I see a cash withdrawal in the app that I did not do.,20,cash_withdrawal_not_recognised,13
Why doesn't my card work for any transactions?,14,card_not_working,8
Could you assist me in finding my lost card?,41,lost_or_stolen_card,9
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,45,pending_card_payment,35
How to cancel a transaction,8,cancel_transfer,5
"I might be paranoid, but someone may be using my card.",22,compromised_card,11
Where is the top-up verification code located?,71,verify_top_up,7
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,6,balance_not_updated_after_cheque_or_cash_deposit,14
Why was I charged more than I should have been?,34,extra_charge_on_statement,10
Do you accept Mastercard?,54,supported_cards_and_currencies,4
At what cash machines can I change my PIN?,21,change_pin,9
What's my pin number?,38,get_physical_card,4
after i got married i need to change my name,30,edit_personal_details,10
I have been trying to make transfers to another account but I keep getting a declined notice. I have checked all of my information more than once and my information is accurate.,27,declined_transfer,32
Is my card broken? I can't get cash out of the ATM,26,declined_cash_withdrawal,12
What is the reason for the fee charge on my transfer?,64,transfer_fee_charged,11
What is the verification process for my card?,71,verify_top_up,8
For what reason is my transfer still pending now?,48,pending_transfer,9
Which countries are you available in?,24,country_support,6
Is an auto top-up option available?,4,automatic_top_up,6
Is my card denied anywhere?,10,card_acceptance,5
I got charged a service fee on my account. Can it be waived since I didn't know about it before?,15,card_payment_fee_charged,20
Why was I double charged?,63,transaction_charged_twice,5
I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,35,failed_transfer,18
Can I use my card in Austria?,24,country_support,7
is it ok if i use both visa and mastercard,73,visa_or_mastercard,10
How can I cancel a transaction to a wrong account?,8,cancel_transfer,10
Why hasn't my balance been updated from the check deposit I made?,6,balance_not_updated_after_cheque_or_cash_deposit,12
Is there a reason why my virtual card won't work?,72,virtual_card_not_working,10
Delete all of my account information and my account right now.,55,terminate_account,11
Why are you charging fees on cash withdrawals? I went to withdraw some money earlier today after buying groceries. There's a fee that wasn't there before.,19,cash_withdrawal_charge,26
I made a purchase earlier today but it is still listed as pending- when will it go through?,45,pending_card_payment,18
Is there any limits I should know about if I'm going to use a disposable virtual card?,29,disposable_card_limits,17
I got some cash but it wasn't the right amount.,75,wrong_amount_of_cash_received,10
How does it work when I transfer money into my account?,65,transfer_into_account,11
I transferred some money to my mom 2 days ago and she has not received it. I double checked the information and it looks right. Can you help me?,66,transfer_not_received_by_recipient,29
do i need to add money before i order a card,43,order_physical_card,11
I would like to change currency,33,exchange_via_app,6
There's a payment that isn't mine on my app,16,card_payment_not_recognised,9
I am unable to prove my identity,68,unable_to_verify_identity,7
My card has been stolen what do I do?,41,lost_or_stolen_card,9
How long does it take for a bank transfer to show on my balance?,5,balance_not_updated_after_bank_transfer,14
I would prefer a Mastercard.,73,visa_or_mastercard,5
How do I get this damn virtual card to work?,72,virtual_card_not_working,10
"went somewhere else, need to change details",30,edit_personal_details,7
Am I able to return an item for a refund?,52,request_refund,10
"Hello.  I ran into a problem with a transfer this morning.  I was trying to send money to some friends but when I tried to send it, the transfer failed.  I don't know what is causing the transfer to be rejected.  Please let me know what is causing the problem.  Thanks.",35,failed_transfer,51
"I've been waiting for a pending transfer to go through for a while now, and don't see any reason why I've been waiting this long.  I know that I have the correct account details, so that isn't the problem.",48,pending_transfer,39
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,19,cash_withdrawal_charge,23
Why  am I being told this  transfer will not  go thru,7,beneficiary_not_allowed,11
How do I change my name?,30,edit_personal_details,6
I want to change my PIN.,21,change_pin,6
I don't think I made this payment that is showing up,16,card_payment_not_recognised,11
why is top up pending,47,pending_top_up,5
Why hasn't the transaction I did to my friend arrive yet?,66,transfer_not_received_by_recipient,11
I was declined a transfer,27,declined_transfer,5
"i accidentally entered in my retailers information, what should i do next",66,transfer_not_received_by_recipient,12
I've been waiting for a top up to come through for over an hour and I need the funds now.,47,pending_top_up,20
Why did my exchange rate change?,76,wrong_exchange_rate_for_cash_withdrawal,6
Can I add money to my account via bank transfer?,65,transfer_into_account,10
How long do transfers take to show up in my account?,5,balance_not_updated_after_bank_transfer,11
Top up not available in my wallet.,62,topping_up_by_card,7
How do I reverse a transaction on my account?,52,request_refund,9
"I have checked my statements multiple times, but my refund that I requested a while back is not showing on my account. Is there a reason for this? Can I get some help getting my money back from this transaction?",51,Refund_not_showing_up,40
Must I verify my identity?,74,why_verify_identity,5
I would like to be assisted with the activation of my card.,0,activate_my_card,12
Please delete the duplicate payment that was made to my account. One payment is still pending and I do not want to pay twice.,63,transaction_charged_twice,24
Do you have a tracking number for the card I was sent?,11,card_arrival,12
"I would like to top up my account with a bank transfer, is that allowed?",65,transfer_into_account,15
What happens if the ATM doesn't give the right amount of money?,75,wrong_amount_of_cash_received,12
How recent do my documents need to be for verification?,69,verify_my_identity,10
Can you tell me why I wasn't able to complete my transfer?,35,failed_transfer,12
Why did my top up get pulled back out?,61,top_up_reverted,9
Where is the cash deposit I made?,6,balance_not_updated_after_cheque_or_cash_deposit,7
What is this extra fee?,15,card_payment_fee_charged,5
I need to change a transfer.,8,cancel_transfer,6
How can I request cash back? The ATM just gave me the wrong amount that I've been charged though...,75,wrong_amount_of_cash_received,19
This transfer incurred a fee that I don't think is right.,64,transfer_fee_charged,11
I recently purchased something and the seller says my money has not arrived yet. It was in EU's. How long does this take?,48,pending_transfer,23
The app shows a withdrawal that I did not make or authorize.,20,cash_withdrawal_not_recognised,12
How long will I have to wait for my new card?,12,card_delivery_estimate,11
Why is my transfer taking so long. I thought it was supposed to only take 1 day if I made a transfer to someone. Can you wee what went wrong?,66,transfer_not_received_by_recipient,30
I made a cash withdrawal and it is still listed as a pending transaction.,46,pending_cash_withdrawal,14
"I wanted to transfer money to another account, but now I don't have to so I'd like to cancel said transfer. How can I do that?",8,cancel_transfer,26
"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",35,failed_transfer,32
My contactless stopped working today no matter where I try to use it. How do I get it to start working again?,23,contactless_not_working,22
There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.,34,extra_charge_on_statement,25
Does the app allow for exchanges between currencies?,33,exchange_via_app,8
Please tell me how to verify my top up card.,71,verify_top_up,10
I prefer to get a Mastercard.,73,visa_or_mastercard,6
"I have arranged a transfer, but no longer need to send it. How do I stop the transfer?",8,cancel_transfer,18
Why would you cancel my transfer?,27,declined_transfer,6
how do I speed up identity verification?,74,why_verify_identity,7
Can I change my PIN without going to a bank branch?,21,change_pin,11
Will I get charged on a foreign currencies exchange?,31,exchange_charge,9
Are there cash machines where I can change my PIN?,21,change_pin,10
Why does my payment appear as pending?,45,pending_card_payment,7
"My new card just arrived, how can I activate it?",0,activate_my_card,10
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",28,direct_debit_payment_not_recognised,41
When will my returned transaction show up on my account?,51,Refund_not_showing_up,10
How come there is a duplicate charge on my card?,63,transaction_charged_twice,10
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,19,cash_withdrawal_charge,17
I need help right now. I realize I sent my payment to the wrong account number after making a typo. Please cancel the transfer now since I can't do it from the app.,8,cancel_transfer,33
can i order cards on the app,43,order_physical_card,7
I recently made a transfer that I would like to cancel,8,cancel_transfer,11
I see a direct debit that I didn't authorize,28,direct_debit_payment_not_recognised,9
How much longer do I have to wait until my transaction is complete? I transferred money to another country many hours ago and the transaction is still pending.,48,pending_transfer,28
Why did my top-up get reverted?,61,top_up_reverted,6
Why did they take more money out then I withdrawed?,19,cash_withdrawal_charge,10
Your exchange rate was off.  I was charged extra on my payment that I made last Saturday.,17,card_payment_wrong_exchange_rate,17
I would like to change my personal details.,30,edit_personal_details,8
How is my PIN sent?,38,get_physical_card,5
How can I the person see my money transaction?,66,transfer_not_received_by_recipient,9
How do I transfer funds if I am paid in GBP?,50,receiving_money,11
Can I use the card at any cash machine?,3,atm_support,9
"Give me my card, I need it now!",12,card_delivery_estimate,8
How old do you have to be to open an account?,1,age_limit,11
"I did a bank transfer to top up, but the money is not available.",59,top_up_failed,14
My card doesn't seem to work anymore,14,card_not_working,7
My money I added isn't on my card.,59,top_up_failed,8
Why was I charged for cash withdrawal?,19,cash_withdrawal_charge,7
Someone made a mistake on my money transfer because I was charged extra fees.,64,transfer_fee_charged,14
What is the meaning of a pending payment?,45,pending_card_payment,8
How do I get selected for a visa card?,73,visa_or_mastercard,9
I don't have my passcode to access the app.,44,passcode_forgotten,9
"phone is gone, dont want others to access account information",42,lost_or_stolen_phone,10
What's the reason for needing to verify my identity?,74,why_verify_identity,9
I made a transaction this morning but I need to revert it now.,8,cancel_transfer,13
Can you please assist on my item that needs to be refunded?,52,request_refund,12
I want a new PIN please.,21,change_pin,6
need to exchange currencies,33,exchange_via_app,4
How do I replace my card before it expires?,9,card_about_to_expire,9
What do I need to do to get my salary through this?,50,receiving_money,12
Please tell me the types of currency I can hold.,36,fiat_currency_support,10
Can an American resident apply to get a card?,24,country_support,9
"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",17,card_payment_wrong_exchange_rate,17
"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",75,wrong_amount_of_cash_received,27
How do I exchange currencies using this app?,33,exchange_via_app,8
I payed my rent to my landlord a few days ago and he is saying the it never went though. Everything looks good to me and I even double checked the account number. I don't know what could be causing the confusion. Can you help me please?,66,transfer_not_received_by_recipient,47
I want to top up my account. Can I do it with Google Pay?,2,apple_pay_or_google_pay,14
There are a few payments in the app that I didn't make! Does someone else have my card?  What should I do?,16,card_payment_not_recognised,22
My PIN has been blocked.,49,pin_blocked,5
"When I look at my statement there is an extra fee, that is for what?",34,extra_charge_on_statement,15
The ATM I'm standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,75,wrong_amount_of_cash_received,37
Do you have any fees if I want to add money using an international card.,57,top_up_by_card_charge,15
what's my top-up verification code?,71,verify_top_up,5
"I am not sure how this will work, but I have not received a product I ordered.  I want a refund, but should I just cancel the payment?",52,request_refund,28
I wish to remove my account.,55,terminate_account,6
My card payment failed.,25,declined_card_payment,4
How do I take a block off my card?,49,pin_blocked,9
There is a payment with my card which i definitely did not make by me .Never seen that it before.,16,card_payment_not_recognised,20
There is a fraudulent payment!,16,card_payment_not_recognised,5
I was given the wrong exchange rate when getting cash,76,wrong_exchange_rate_for_cash_withdrawal,10
Please show me how my friend can send me money.,50,receiving_money,10
I tried activating my card and it didn't work,0,activate_my_card,9
"In the app, how can I make it show the new card that arrived?",13,card_linking,14
I have a contactless that's broken.,23,contactless_not_working,6
My PIN was entered wrong and now I am blocked.  Please unblock.,49,pin_blocked,12
Where can i top my card for free?,57,top_up_by_card_charge,8
Is there a transaction limit for a disposable card?,29,disposable_card_limits,9
After depositing a cheque my balance did not change.,6,balance_not_updated_after_cheque_or_cash_deposit,9
Can someone assist me with activating my new card?,0,activate_my_card,9
How can i make my card active?,0,activate_my_card,7
How can I tell if someone else is using my card?,22,compromised_card,11
Whats the transfer process,65,transfer_into_account,4
The money disappeared after I topped up my account.,62,topping_up_by_card,9
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",26,declined_cash_withdrawal,29
What are the details of disposable card limitations?,29,disposable_card_limits,8
Why do I need to verify my account?,74,why_verify_identity,8
I do not think the pop up went through yet.,47,pending_top_up,10
When do I get my PIN?,38,get_physical_card,6
I received a transfer in GBP how do I change it to a different currency?,50,receiving_money,15
Why didn't my card payment work?,25,declined_card_payment,6
What is the cost for currency exchanges?,31,exchange_charge,7
tell me how to get a refund for something I bought.,52,request_refund,11
The exchange rate for the money I took out in a foreign country is wrong.,76,wrong_exchange_rate_for_cash_withdrawal,15
Is it possible to top up with Google Pay?,2,apple_pay_or_google_pay,9
"I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet. How long do EU transfers actually take?",48,pending_transfer,29
"According to the app, I got cash from an ATM but I haven't made any transactions.",20,cash_withdrawal_not_recognised,16
What is the fee for topping up a US card?,57,top_up_by_card_charge,10
How long will a transfer from the US take?,67,transfer_timing,9
I just got my new card.  How can I activate it?,0,activate_my_card,11
Hello. How do i go about getting a refund of an item i bought ? I want to cancel the payment since i have not received the item yet.,52,request_refund,29
what countries can i use my card in,24,country_support,8
Does the fee for exchange change?,17,card_payment_wrong_exchange_rate,6
The atm wouldn't give out cash,26,declined_cash_withdrawal,6
"Help me please, My Apple Pay American Express top up does not work.",2,apple_pay_or_google_pay,13
Can other people top up my account?,62,topping_up_by_card,7
What is the charge for sending out more cards?,39,getting_spare_card,9
Do you know how I can verify that I did a top-up to my card?,71,verify_top_up,15
My card was not accepted in a shop,25,declined_card_payment,8
What is wrong with the exchange rate? This should have been a much higher amount of cash for that to apply.,76,wrong_exchange_rate_for_cash_withdrawal,21
I am confused about your fee structure and was disappointed to see a fee for my transfer.,64,transfer_fee_charged,17
Somebody used my card without my knowledge!,22,compromised_card,7
Can I get a card in the EU?,24,country_support,8
I can't enter my passcode.,44,passcode_forgotten,5
How long does it take to get my money,67,transfer_timing,9
"I need to add a serious amount of cash to my card, how do I do that?",60,top_up_limits,17
It can take between 10 minutes to an hour before you hear back from us about the verification result.  Please try again if your verification fails.  Make sure you double check that images are clear and all document photos are readable without blur or glare. You have to be 18 or older and live in the European Economic area or live in Switzerland to be able to open an account.,68,unable_to_verify_identity,70
A transaction is showing more than once.,63,transaction_charged_twice,7
"I received my Virtual card information, but was unable to use it to make a purchase. Why did this happen and what can I do?",72,virtual_card_not_working,25
I made a payment and it was reverted and wanted to know why?,53,reverted_card_payment?,13
I deposited cash but it isn't showing up in my account,6,balance_not_updated_after_cheque_or_cash_deposit,11
I'm not happy with the services I'm getting with this company. Can you please delete my account?,55,terminate_account,17
In my account I noticed my ATM withdrawal is still pending,46,pending_cash_withdrawal,11
Are there any fees to get additional cards?,39,getting_spare_card,8
I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly.,53,reverted_card_payment?,37
Where do your cards get delivered to?,43,order_physical_card,7
Where is the nearest Mastercard ATM?,3,atm_support,6
What's the expected wait time to recieve my new card?,11,card_arrival,10
Can I change my PIN at any cash machines?,21,change_pin,9
Do I get any sort of discount on volume for a lot fo currency exchanges?,31,exchange_charge,15
I paid two weeks ago and just got refunded,53,reverted_card_payment?,9
How long should it take for my new card to arrive in them mail? What should I do if I never receive it?,11,card_arrival,23
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,20,cash_withdrawal_not_recognised,22
What ATM machines allow this card?,3,atm_support,6
I see a strange payment in my account.,16,card_payment_not_recognised,8
I don't understand why you aren't accepting my transfer. After a couple times trying I'm still getting an error message.,7,beneficiary_not_allowed,20
I purchased something abroad but the exchange rate is incorrect.,17,card_payment_wrong_exchange_rate,10
The app is showing a direct debit payment that I never made,28,direct_debit_payment_not_recognised,12
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",31,exchange_charge,18
Why isn't my balance updating?  I did a bank transfer and it isn't current.,5,balance_not_updated_after_bank_transfer,14
Is there a way I can check on the card on route to me?,11,card_arrival,14
"I put my check in the bank, but I haven't gotten my cash yet?",6,balance_not_updated_after_cheque_or_cash_deposit,14
My top-up didn't go through,59,top_up_failed,5
What proof do you need for my identification?,68,unable_to_verify_identity,8
What is your maximum top up limit per day?,60,top_up_limits,9
My card wont work at an ATM,26,declined_cash_withdrawal,7
Is it possible to top-up automatically?,4,automatic_top_up,6
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,19,cash_withdrawal_charge,30
I topped up and now my money is not there anymore! What happened to it?,61,top_up_reverted,15
How long will a transfer from China take? I need to transfer something from there.,67,transfer_timing,15
I'd prefer to use my American Express when putting funds into my account.,54,supported_cards_and_currencies,13
Why do you keep declining my payment?I tried several times with this card and it is just not working.,25,declined_card_payment,19
How come my card payment is still pending?,45,pending_card_payment,8
My account says I have money but I withdrew it in cash.,46,pending_cash_withdrawal,12
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",20,cash_withdrawal_not_recognised,29
"When I got my cash, the amount was not what it should have been, based on the exchange rate.",76,wrong_exchange_rate_for_cash_withdrawal,19
The contactless payments are not working.,23,contactless_not_working,6
Can you do exchanges of EUR?,36,fiat_currency_support,6
Do exchanges cost more?,31,exchange_charge,4
I didn't make a payment at this business.,16,card_payment_not_recognised,8
"I want to block my card or deactivate it or something, it's been stolen and I don't want it misused. I want this handled right away.",41,lost_or_stolen_card,26
The money that I have transferred hasn't arrived yet.,5,balance_not_updated_after_bank_transfer,9
There is a duplicate payment on my card. Why?,63,transaction_charged_twice,9
when will my transfer clear,48,pending_transfer,5
I was trying to top up my account and it isn't working,59,top_up_failed,12
why do I have to show my ID,69,verify_my_identity,8
Please send a new card; the ATM ate mine.,18,card_swallowed,9
I have a direct debit I didn't set up,28,direct_debit_payment_not_recognised,9
My credit card has been declined.,25,declined_card_payment,6
How long will it take to refund me,51,Refund_not_showing_up,8
How can I obtain a disposable virtual card?,37,get_disposable_virtual_card,8
Explain how to verify my identity?,69,verify_my_identity,6
"I need some help, I thought you guys accepted crypto top ups?? It won't seem to let me do it. I put money in my account and now it's gone and I didn't spend it. Where did it go??",61,top_up_reverted,39
is it free to add money to my card,57,top_up_by_card_charge,9
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,17,card_payment_wrong_exchange_rate,18
Are there any charges for receiving money?,56,top_up_by_bank_transfer_charge,7
"Hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour.  If this verification has in fact, failed, double-check to make sure that your images are clear.  Also make sure that your document photos have no blur or glare. They need to be readable.  You must also be 18 years of age or older and be a resident of Switzerland or the European Economic Area to open an account.",68,unable_to_verify_identity,75
top up for my american express card is not working,2,apple_pay_or_google_pay,10
For some reason my card payment didn't work,25,declined_card_payment,8
I would like to have assistance with activating my card.,0,activate_my_card,10
"I just got a new card, and I want to know how to activate.",0,activate_my_card,14
i didnt do this charge,16,card_payment_not_recognised,5
"I can't find my card, it is lost.",41,lost_or_stolen_card,8
"I received the wrong color and size, can I return it?",52,request_refund,11
What ATMs will allow me to change my PIN?,21,change_pin,9
"There is a direct debit charge that I don't recognize, what can I do?",28,direct_debit_payment_not_recognised,14
Is it possible for me to change my PIN number?,21,change_pin,10
Is there a reason there's an extra fee on my statement?,34,extra_charge_on_statement,11
think someone is using my card with permission,22,compromised_card,8
Where is a ATM that accepts Mastercard?,3,atm_support,7
What type of card will I receive?,73,visa_or_mastercard,7
What's the problem? My card keeps getting declined for top up. I need to know what is going on.,59,top_up_failed,19
